L71474		עִירָם	<IJR@M	<JRM=/	Iram
L71475		דִּבָּה	D.IB.@H	DBH/	evil report
L71476		פַּס	P.AS	PS/	sole?
L71477		אלם	>LM	>LM[	bind
L71478		אֲלֻמָּה	>:ALUM.@H	>LMH/	sheaf
L71479		יָרֵחַ	J@R;XA	JRX=/	moon
L71480		גער	G<R	G<R[	rebuke
L71481		אֵיפֹה	>;JPOH	>JPH	where
L71482		דֹּתָן	D.OT@N	DTN/	Dothan
L71483		נכל	NKL	NKL[	act cunningly
L71484		בֹּור	B.OWR	BWR/	cistern
L71485		פשׁט	PCV	PCV[	strip off
L71486		רֵיק	R;JQ	RJQ=/	empty
L71487		אֹרְחָה	>OR:X@H	>RXH/	caravan
L71488		יִשְׁמְעֵאלִי	JIC:M:<;>LIJ	JCM<>LJ/	Ishmaelite
L71489		נְכֹאת	N:KO>T	NK>T/	ladanum
L71490		צֳרִי	Y:@RIJ	YRJ/	mastic
L71491		לֹט	LOV	LV=/	mastix
L71492		בֶּצַע	B.EYA<	BY</	profit
L71493		מִדְיָנִי	MID:J@NIJ	MDJNJ/	Midianite
L71494		משׁך	MCK	MCK[	draw
L71495		קרע	QR<	QR<[	tear
L71496		שָׂעִיר	F@<IJR	F<JR/	he-goat
L71497		טבל	VBL	VBL[	dip
L71498		טרף	VRP	VRP[	tear
L71499		שַׂק	FAQ	FQ/	sack
L71500		מָתְנַיִם	M@T:NAJIM	MTNJM/	hips
L71501		אבל	>BL	>BL[	mourn
L71502		מאן	M>N	M>N[	refuse
L71503		אָבֵל	>@B;L	>BL===/	mourning
L71504		שְׁאֹול	C:>OWL	C>WL/	nether world
L71505		מְדָנִי	M:D@NIJ	MDNJ/	Medanite
L71506		פֹּוטִיפַר	P.OWVIJPAR	PWVJPR/	Potiphar
L71507		סָרִיס	S@RIJS	SRJS/	official
L71508		טַבָּח	VAB.@X	VBX=/	butcher
L71509		עֲדֻלָּמִי	<:ADUL.@MIJ	<DLMJ/	Adullamite
L71510		חִירָה	XIJR@H	XJRH/	Hirah
L71511		שׁוּעַ	CW.<A	CW<===/	Shua
L71512		עֵר	<;R	<R=/	Er
L71513		אֹונָן	>OWN@N	>WNN/	Onan
L71514		שֵׁלָה	C;L@H	CLH=/	Shelah
L71515		כְּזִיב	K.:ZIJB	KZJB/	Kezib
L71516		תָּמָר	T.@M@R	TMR===/	Tamar
L71517		יבם	JBM	JBM[	marry
L71518		אַלְמָנָה	>AL:M@N@H	>LMNH/	widow
L71519		תִּמְנָה	T.IM:N@H	TMNH/	Timnah
L71520		חָם	X@M	XM=/	father-in-law
L71521		אַלְמָנוּת	>AL:M@NW.T	>LMNWT/	widowhood
L71522		עלף	<LP	<LP[	cover
L71523		עֵינַיִם	<;JNAJIM	<JNJM/	Enaim
L71524		עֵרָבֹון	<;R@BOWN	<RBWN/	pledge
L71525		חֹותָם	XOWT@M	XWTM/	seal
L71526		פָּתִיל	P.@TIJL	PTJL/	cord
L71527		מַטֶּה	MAV.EH	MVH/	staff
L71528		קָדֵשׁ	Q@D;C	QDC=/	temple prostitute
L71529		בּוּז	B.W.Z	BWZ/	contempt
L71530		זְנוּנִים	Z:NW.NIJM	ZNWNJM/	fornication
L71531		חֹתֶמֶת	XOTEMET	XTMT/	sealing ring
L71532		צדק	YDQ	YDQ[	be just
L71533		שָׁנִי	C@NIJ	CNJ=/	scarlet
L71534		פֶּרֶץ	P.EREY	PRY/	breach
L71535		פֶּרֶץ	P.EREY	PRY=/	Perez
L71536		שׁרת	CRT	CRT[	serve
L71537		אֵצֶל	>;YEL	>YL/	side
L71538		סֹהַר	SOHAR	SHR/	prison
L71539		אָסִיר	>@SIJR	>SJR/	prisoner
L71540		אסר	>SR	>SR[	bind
L71541		אֹפֶה	>OPEH	>PH/	baker
L71542		קצף	QYP	QYP[	be angry
L71543		מִשְׁמָר	MIC:M@R	MCMR/	guard
L71544		פִּתָּרֹון	P.IT.@ROWN	PTRWN/	interpretation
L71545		זעף	Z<P	Z<P[	be embittered
L71546		פתר	PTR	PTR[	interpret
L71547		גֶּפֶן	G.EPEN	GPN/	vine
L71548		שָׂרִיג	F@RIJG	FRJG/	tendril
L71549		פרח	PRX	PRX[	sprout
L71550		נֵץ	N;Y	NY=/	blossom
L71551		בשׁל	BCL	BCL[	boil
L71552		אֶשְׁכֹּול	>EC:K.OWL	>CKWL/	grape
L71553		עֵנָב	<;N@B	<NB/	grape
L71554		כֹּוס	K.OWS	KWS/	cup
L71555		שׂחט	FXV	FXV[	squeeze out
L71556		כֵּן	K.;N	KN=/	base
L71557		סַל	SAL	SL/	basket
L71558		חֹרִי	XORIJ	XRJ==/	cake
L71559		תלה	TLH	TLH[	hang
L71560		יְאֹר	J:>OR	J>R=/	Nile
L71561		בָּרִיא	B.@RIJ>	BRJ>/	fat
L71562		אָחוּ	>@XW.	>XW/	reed
L71563		דַּק	D.AQ	DQ/	thin
L71564		שִׁבֹּלֶת	CIB.OLET	CBLT/	grain
L71565		קָנֶה	Q@NEH	QNH/	reed
L71566		שׁדף	CDP	CDP[	scorch
L71567		קָדִים	Q@DIJM	QDJM/	east
L71568		בלע	BL<	BL<[	swallow
L71569		פעם	P<M	P<M[	move
L71570		חַרְטֹם	XAR:VOM	XRVM/	magician
L71571		חָכָם	X@K@M	XKM/	wise
L71572		חֵטְא	X;V:>	XV>/	offence
L71573		גלח	GLX	GLX[	shave
L71574		דַּל	D.AL	DL/	poor
L71575		רַק	RAQ	RQ=/	thin
L71576		רֹעַ	RO<A	R<===/	wickedness
L71577		צָנֻם	Y@NUM	YNM/	barren
L71578		שָׂבָע	F@B@<	FB<==/	satiety
L71579		שׁנה	CNH	CNH[	change
L71580		כון	KWN	KWN[	be firm
L71581		בין	BJN	BJN[	understand
L71582		פָּקִיד	P.@QIJD	PQJD/	officer
L71583		חמשׁ	XMC	XMC[	array
L71584		קבץ	QBY	QBY[	collect
L71585		צבר	YBR	YBR[	heap
L71586		בַּר	B.AR	BR/	grain
L71587		פִּקָּדֹון	P.IQ.@DOWN	PQDWN/	deposit
L71588		כִּסֵּא	K.IS.;>	KS>/	seat
L71589		טַבַּעַת	VAB.A<AT	VB<T/	sealing ring
L71590		שֵׁשׁ	C;C	CC=/	linen
L71591		רָבִיד	R@BIJD	RBJD/	necklace
L71592		מִרְכֶּבֶת	MIR:K.EBET	MRKBT/	chariot
L71593		מִשְׁנֶה	MIC:NEH	MCNH/	second
L71594		אַבְרֵךְ	>AB:R;K:	>BRK	[uncertain]
L71595		צָפְנַת פַּעְנֵחַ	Y@P:NAT_P.A<:N;XA	YPNT_P<NX/	Zaphenath-Paneah
L71596		אָסְנַת	>@S:NAT	>SNT/	Asenath
L71597		פֹּוטִי פֶרַע	P.OWVIJ_PERA<	PWVJ_PR</	Potiphera
L71598		אֹן	>ON	>N/	[Heliopolis]
L71599		קֹמֶץ	QOMEY	QMY/	handful
L71600		מְנַשֶּׁה	M:NAC.EH	MNCH/	Manasseh
L71601		נשׁה	NCH	NCH[	forget
L71602		עָמָל	<@M@L	<ML/	labour
L71603		אֶפְרַיִם	>EP:RAJIM	>PRJM/	Ephraim
L71604		רעב	R<B	R<B[	be hungry
L71605		שׁבר	CBR	CBR=[	buy grain
L71606		שֶׁבֶר	CEBER	CBR=/	corn
L71607		אָסֹון	>@SOWN	>SWN/	accident
L71608		שַׁלִּיט	CAL.IJV	CLJV/	tyrant
L71609		קָשֶׁה	Q@CEH	QCH/	hard
L71610		רגל	RGL	RGL[	slander
L71611		נַחְנוּ	NAX:NW.	NXNW	we
L71612		כֵּן	K.;N	KN/	correct
L71613		בחן	BXN	BXN[	examine
L71614		רְעָבֹון	R:<@BOWN	R<BWN/	hunger
L71615		אָשֵׁם	>@C;M	>CM=/	guilty
L71616		ליץ	LJY	LJY[	boast
L71617		צֵידָה	Y;JD@H	YJDH/	provision
L71618		מָלֹון	M@LOWN	MLWN/	sleeping place
L71619		אַמְתַּחַת	>AM:T.AXAT	>MTXT/	sack
L71620		צְרֹור	Y:ROWR	YRWR/	bag
L71621		יָגֹון	J@GOWN	JGWN/	grief
L71622		עוד	<WD	<WD[	warn, to witness
L71623		ערב	<RB	<RB[	stand bail
L71624		זִמְרָה	ZIM:R@H	ZMRH=/	strength
L71625		דְּבַשׁ	D.:BAC	DBC/	honey
L71626		בָּטְנָה	B.@V:N@H	BVNH/	pistachio
L71627		שָׁקֵד	C@Q;D	CQD/	almond tree
L71628		מִשְׁגֶּה	MIC:G.EH	MCGH/	mistake
L71629		רַחֲמִים	RAX:AMIJM	RXMJM/	compassion
L71630		טבח	VBX	VBX[	slaughter
L71631		טֶבַח	VEBAX	VBX/	slaughtering
L71632		צָהֳרַיִם	Y@H:@RAJIM	YHRJM/	noon
L71633		בִּי	B.IJ	BJ	upon me
L71634		מַטְמֹן	MAV:MON	MVMN/	treasure
L71635		כמר	KMR	KMR[	grow hot
L71636		חֶדֶר	XEDER	XDR/	room
L71637		אפק	>PQ	>PQ[	be strong
L71638		תֹּועֵבָה	T.OW<;B@H	TW<BH/	abomination
L71639		צְעִירָה	Y:<IJR@H	Y<JRH/	youth
L71640		תָּמַהּ	T.@MAH.	TMH[	be astounded
L71641		מַשְׂאֵת	MAF:>;T	MF>T/	lifting up
L71642		גָּבִיעַ	G.@BIJ<A	GBJ</	cup
L71643		שׁלם	CLM	CLM[	be complete
L71644		טֹובָה	VOWB@H	VWBH/	what is good
L71645		עמס	<MS	<MS[	load
L71646		בְּכִי	B.:KIJ	BKJ/	weeping
L71647		בהל	BHL	BHL[	disturb
L71648		מִחְיָה	MIX:J@H	MXJH/	life preservation
L71649		חָרִישׁ	X@RIJC	XRJC/	ploughing
L71650		שְׁאֵרִית	C:>;RIJT	C>RJT/	rest
L71651		גֹּשֶׁן	G.OCEN	GCN/	Goshen
L71652		כול	KWL	KWL[	comprehend
L71653		טען	V<N	V<N[	load
L71654		בְּעִיר	B.:<IJR	B<JR/	cattle
L71655		עֲגָלָה	<:AG@L@H	<GLH=/	chariot
L71656		חוס	XWS	XWS[	pity
L71657		חֲלִיפָה	X:ALIJP@H	XLJPH/	substitute
L71658		מָזֹון	M@ZOWN	MZWN/	food
L71659		רגז	RGZ	RGZ[	quake
L71660		פוג	PWG	PWG[	grow numb
L71661		מַרְאָה	MAR:>@H	MR>H=/	vision
L71662		פַּלּוּא	P.AL.W.>	PLW>/	Pallu
L71663		חֶצְרֹון	XEY:ROWN	XYRWN/	Hezron
L71664		כַּרְמִי	K.AR:MIJ	KRMJ=/	Carmi
L71665		יְמוּאֵל	J:MW.>;L	JMW>L/	Jemuel
L71666		יָמִין	J@MIJN	JMJN=/	Jamin
L71667		אֹהַד	>OHAD	>HD/	Ohad
L71668		יָכִין	J@KIJN	JKJN/	Jakin
L71669		גֵּרְשֹׁון	G.;R:COWN	GRCWN/	Gershon
L71670		קְהָת	Q:H@T	QHT/	Kohath
L71671		מְרָרִי	M:R@RIJ	MRRJ=/	Merari
L71672		חָמוּל	X@MW.L	XMWL/	Hamul
L71673		תֹּולָע	T.OWL@<	TWL<=/	Tola
L71674		פֻּוָּה	P.UW.@H	PWH/	Puah
L71675		יֹוב	JOWB	JWB/	Jashub
L71676		שִׁמְרֹון	CIM:ROWN	CMRWN==/	Shimron
L71677		סֶרֶד	SERED	SRD/	Sered
L71678		אֵלֹון	>;LOWN	>LWN==/	Elon
L71679		יַחְלְאֵל	JAX:L:>;L	JXL>L/	Jahleel
L71680		צִפְיֹון	YIP:JOWN	YPJWN/	Zephon
L71681		חַגִּי	XAG.IJ	XGJ==/	Haggi
L71682		שׁוּנִי	CW.NIJ	CWNJ=/	Shuni
L71683		אֶצְבֹּון	>EY:B.OWN	>YBWN/	Ezbon
L71684		עֵרִי	<;RIJ	<RJ=/	Eri
L71685		אֲרֹודִי	>:AROWDIJ	>RWDJ==/	Arodi
L71686		אַרְאֵלִי	>AR:>;LIJ	>R>LJ=/	Areli
L71687		יִמְנָה	JIM:N@H	JMNH/	Imnah
L71688		יִשְׁוָה	JIC:W@H	JCWH/	Ishvah
L71689		יִשְׁוִי	JIC:WIJ	JCWJ=/	Ishvi
L71690		בְּרִיעָה	B.:RIJ<@H	BRJ<H/	Beriah
L71691		שֶׂרַח	FERAX	FRX/	Serah
L71692		חֶבֶר	XEBER	XBR===/	Heber
L71693		מַלְכִּיאֵל	MAL:K.IJ>;L	MLKJ>L/	Malkiel
L71694		בֶּכֶר	B.EKER	BKR==/	Beker
L71695		אַשְׁבֵּל	>AC:B.;L	>CBL/	Ashbel
L71696		גֵּרָא	G.;R@>	GR>/	Gera
L71697		נַעֲמָן	NA<:AM@N	N<MN/	Naaman
L71698		אֵחִי	>;XIJ	>XJ/	Ehi
L71699		רֹאשׁ	RO>C	R>C==/	Rosh
L71700		מֻפִּים	MUP.IJM	MPJM/	Muppim
L71701		חֻפִּים	XUP.IJM	XPJM/	Huppim
L71702		אַרְדְּ	>AR:D.:	>RD/	Ard
L71703		חוּשִׁים	XW.CIJM	XWCJM=/	Hushim
L71704		יַחְצְאֵל	JAX:Y:>;L	JXY>L/	Jahzeel
L71705		גּוּנִי	G.W.NIJ	GWNJ=/	Guni
L71706		יֵצֶר	J;YER	JYR=/	Jezer
L71707		שִׁלֵּם	CIL.;M	CLM====/	Shillem
L71708		ירה	JRH	JRH[	teach
L71709		מִרְעֶה	MIR:<EH	MR<H/	pasture
L71710		מֵיטָב	M;JV@B	MJVB/	best
L71711		רַעְמְסֵס	RA<:M:S;S	R<MSS/	Rameses
L71712		יָלַהּ	J@LAH.	JLH[	be confused
L71713		תמם	TMM	TMM[	be complete
L71714		אפס	>PS	>PS[	end
L71715		סוּס	SW.S	SWS/	horse
L71716		כחד	KXD	KXD[	hide
L71717		גְּוִיָּה	G.:WIJ.@H	GWJH/	body
L71718		ישׁם	JCM	JCM[	be desolate
L71719		חֹק	XOQ	XQ/	portion
L71720		הֵא	H;>	H>	behold
L71721		תְּבוּאָה	T.:BW.>@H	TBW>H/	yield
L71722		חֲמִישִׁית	X:AMIJCIJT	XMJCJT/	fifth part
L71723		חֹמֶשׁ	XOMEC	XMC==/	[uncertain]
L71724		מִטָּה	MIV.@H	MVH=/	couch
L71725		חלה	XLH	XLH[	become weak
L71726		זֹקֶן	ZOQEN	ZQN==/	old age
L71727		פלל	PLL	PLL=[	arbitrate
L71728		שׂכל	FKL	FKL=[	exchange
L71729		גאל	G>L	G>L[	redeem
L71730		דגה	DGH	DGH[	multiply
L71731		תמך	TMK	TMK[	grasp
L71732		מְלֹא	M:LO>	ML>=/	fullness
L71733		אַחֲרִית	>AX:ARIJT	>XRJT/	end
L71734		אֹון	>OWN	>WN/	generative power
L71735		יֶתֶר	JETER	JTR/	remainder
L71736		עָז	<@Z	<Z====/	strength
L71737		פַּחַז	P.AXAZ	PXZ/	[uncertain]
L71738		מִשְׁכָּב	MIC:K.@B	MCKB/	couch
L71739		יָצוּעַ	J@YW.<A	JYW</	couch
L71740		מְכֵרָה	M:K;R@H	MKRH/	[uncertain]
L71741		סֹוד	SOWD	SWD/	confidential talk
L71742		יחד	JXD	JXD[	be united
L71743		רָצֹון	R@YOWN	RYWN/	pleasure
L71744		עקר	<QR	<QR[	root up
L71745		עַז	<AZ	<Z===/	strong
L71746		עֶבְרָה	<EB:R@H	<BRH=/	anger
L71747		עֹרֶף	<OREP	<RP/	neck
L71748		גּוּר	G.W.R	GWR/	lion
L71749		אַרְיֵה	>AR:J;H	>RJH/	lion
L71750		טֶרֶף	VEREP	VRP/	prey
L71751		כרע	KR<	KR<[	kneel
L71752		לָבִיא	L@BIJ>	LBJ>/	lion
L71753		שֵׁבֶט	C;BEV	CBV/	rod
L71754		חקק	XQQ	XQQ[	engrave
L71755		שִׁלֹו	CILOW	CLW=/	Shiloh
L71756		יְקָהָה	J:Q@H@H	JQHH/	obedience
L71757		עִיר	<IJR	<JR==/	ass
L71758		שְׂרֵקָה	F:R;Q@H	FRQH/	vine
L71759		כבס	KBS	KBS[	wash
L71760		לְבוּשׁ	L:BW.C	LBWC/	clothing
L71761		סוּת	SW.T	SWT/	garment
L71762		חַכְלִילִי	XAK:LIJLIJ	XKLJLJ/	dull
L71763		שֵׁן	C;N	CN/	tooth
L71764		חֹוף	XOWP	XWP/	shore
L71765		אֳנִיָּה	>:@NIJ.@H	>NJH/	ship
L71766		יַרְכָּה	JAR:K.@H	JRKH/	backside
L71767		גֶּרֶם	G.EREM	GRM/	bone
L71768		מִשְׁפְּתַיִם	MIC:P.:TAJIM	MCPTJM/	saddle-bags
L71769		מְנוּחָה	M:NW.X@H	MNWXH/	resting place
L71770		נעם	N<M	N<M[	be pleasant
L71771		סבל	SBL	SBL[	bear
L71772		מַס	MAS	MS/	forced labour
L71773		שְׁפִיפֹן	C:PIJPON	CPJPN/	snake
L71774		נשׁך	NCK	NCK[	bite
L71775		אָחֹור	>@XOWR	>XWR/	back(wards)
L71776		יְשׁוּעָה	J:CW.<@H	JCW<H/	salvation
L71777		קוה	QWH	QWH[	wait for
L71778		גְּדוּד	G.:DW.D	GDWD/	band
L71779		גוד	GWD	GWD[	attack
L71780		שָׁמֵן	C@M;N	CMN=/	fat
L71781		מַעֲדָן	MA<:AD@N	M<DN/	dainty
L71782		אַיָּלָה	>AJ.@L@H	>JLH/	doe
L71783		אֵמֶר	>;MER	>MR==/	antler
L71784		שֶׁפֶר	CEPER	CPR/	antlers
L71785		פֹּרָת	P.OR@T	PRT=/	tamarisk?
L71786		צעד	Y<D	Y<D[	march
L71787		שׁוּר	CW.R	CWR=/	wall
L71788		מרר	MRR	MRR[	be bitter
L71789		רבב	RBB	RBB=[	shoot
L71790		חֵץ	X;Y	XY/	arrow
L71791		אֵיתָן	>;JT@N	>JTN/	ever-flowing
L71792		פזז	PZZ	PZZ[	be agile
L71793		זְרֹועַ	Z:ROW<A	ZRW</	arm
L71794		אָבִיר	>@BIJR	>BJR=/	strong
L71795		עזר	<ZR	<ZR[	help
L71796		שַׁד	CAD	CD=/	breast
L71797		גִּבְעָה	G.IB:<@H	GB<H/	hill
L71798		קָדְקֹד	Q@D:QOD	QDQD/	scalp
L71799		נָזִיר	N@ZIJR	NZJR/	singled out
L71800		זְאֵב	Z:>;B	Z>B/	wolf
L71801		עַד	<AD	<D==/	prey
L71802		שָׁלָל	C@L@L	CLL/	plunder
L71803		חנט	XNV	XNV[	embalm
L71804		חֲנֻטִים	X:ANUVIJM	XNVJM/	embalming
L71805		בְּכִית	B.:KIJT	BKJT/	weeping
L71806		רֶכֶב	REKEB	RKB/	chariot
L71807		פָּרָשׁ	P.@R@C	PRC/	horseman
L71808		גֹּרֶן	G.OREN	GRN/	threshing-floor
L71809		אָטָד	>@V@D	>VD/	thorny bush
L71810		עֵבֶר	<;BER	<BR/	opposite
L71811		מִסְפֵּד	MIS:P.;D	MSPD/	wailing
L71812		אָבֵל מִצְרַיִם	>@B;L_MIY:RAJIM	>BL_MYRJM/	Abel Mizraim
L71813		אָנָּא	>@N.@>	>N>	pray
L71814		שִׁלֵּשִׁים	CIL.;CIJM	CLCJM/	grandsons
L71815		מָכִיר	M@KIJR	MKJR/	Makir
L71816		ישׂם	JFM	JFM[	[uncertain]
L71817		אֲרֹון	>:AROWN	>RWN/	ark
L71818		חָדָשׁ	X@D@C	XDC/	new
L71819		חכם	XKM	XKM[	be wise
L71820		לחם	LXM	LXM[	fight
L71821		סִבְלֹות	SIB:LOWT	SBLWT/	loads
L71822		מִסְכְּנֹות	MIS:K.:NOWT	MSKNWT/	storages
L71823		פִּתֹם	P.ITOM	PTM/	Pithom
L71824		פֶּרֶךְ	P.EREK:	PRK/	act of violence
L71825		שִׁפְרָה	CIP:R@H	CPRH=/	Shiphrah
L71826		פּוּעָה	P.W.<@H	PW<H/	Puah
L71827		אֹבֶן	>OBEN	>BN=/	potter's wheel
L71828		חָיֶה	X@JEH	XJH=/	bearing easily
L71829		יִלֹּוד	JIL.OWD	JLWD/	new-born
L71830		צפן	YPN	YPN[	hide
L71831		יֶרַח	JERAX	JRX/	month
L71832		תֵּבָה	T.;B@H	TBH=/	chest
L71833		גֹּמֶא	G.OME>	GM>/	papyrus
L71834		חמר	XMR	XMR[	cover
L71835		זֶפֶת	ZEPET	ZPT/	pitch
L71836		סוּף	SW.P	SWP/	rush
L71837		יצב	JYB	JYB[	stand
L71838		חמל	XML	XML[	have compassion
L71839		מֹשֶׁה	MOCEH	MCH=/	Moses
L71840		משׁה	MCH	MCH[	draw out
L71841		נצה	NYH	NYH[	decay
L71842		דלה	DLH	DLH[	draw water
L71843		ישׁע	JC<	JC<[	help
L71844		צִפֹּרָה	YIP.OR@H	YPRH/	Zipporah
L71845		גֵּרְשֹׁם	G.;R:COM	GRCM/	Gershom
L71846		אנח	>NX	>NX[	gasp
L71847		זעק	Z<Q	Z<Q[	cry
L71848		שַׁוְעָה	CAW:<@H	CW<H/	cry
L71849		נְאָקָה	N:>@Q@H	N>QH/	groaning
L71850		יִתְרֹו	JIT:ROW	JTRW/	Jethro
L71851		חֹרֵב	XOR;B	XRB===/	Horeb
L71852		לַבָּה	LAB.@H	LBH/	[uncertain]
L71853		סְנֶה	S:NEH	SNH/	blackberry bush
L71854		בער	B<R	B<R[	burn
L71855		נשׁל	NCL	NCL[	draw off
L71856		קֹדֶשׁ	QODEC	QDC/	holiness
L71857		נגשׂ	NGF	NGF[	drive
L71858		מַכְאֹוב	MAK:>OWB	MK>WB/	pain
L71859		זוב	ZWB	ZWB[	flow
L71860		לַחַץ	LAXAY	LXY/	oppression
L71861		לחץ	LXY	LXY[	press
L71862		זֵכֶר	Z;KER	ZKR/	mention
L71863		חָזָק	X@Z@Q	XZQ/	strong
L71864		שָׁכֵן	C@K;N	CKN/	inhabitant
L71865		זָנָב	Z@N@B	ZNB/	tail
L71866		צרע	YR<	YR<[	have skin-disease
L71867		שֶׁלֶג	CELEG	CLG/	snow
L71868		יַבֶּשֶׁת	JAB.ECET	JBCT/	dry land
L71869		אִלֵּם	>IL.;M	>LM/	speechless
L71870		חֵרֵשׁ	X;R;C	XRC=/	deaf
L71871		פִּקֵּחַ	P.IQ.;XA	PQX/	clear-sighted
L71872		עִוֵּר	<IW.;R	<WR/	blind
L71873		אַהֲרֹן	>AH:ARON	>HRN/	Aaron
L71874		לֵוִי	L;WIJ	LWJ/	Levite
L71875		שׂמח	FMX	FMX[	rejoice
L71876		יֶתֶר	JETER	JTR==/	Jether
L71877		מֹופֵת	MOWP;T	MWPT/	sign
L71878		צֹר	YOR	YR==/	pebble
L71879		רפה	RPH	RPH[	be slack
L71880		מוּלָה	MW.L@H	MWLH/	circumcision
L71881		חגג	XGG	XGG[	jump
L71882		דֶּבֶר	D.EBER	DBR=/	pest
L71883		פרע	PR<	PR<[	let loose
L71884		שׁטר	CVR	CVR[	register
L71885		קשׁשׁ	QCC	QCC[	collect
L71886		מַתְכֹּנֶת	MAT:K.ONET	MTKNT/	proportion
L71887		גרע	GR<	GR<[	clip
L71888		שֶׁקֶר	CEQER	CQR/	lie
L71889		קַשׁ	QAC	QC/	stubble
L71890		תֹּכֶן	T.OKEN	TKN/	quantity
L71891		שֶׁפֶט	CEPEV	CPV/	judgment
L71892		מֹורָשָׁה	MOWR@C@H	MWRCH/	possession
L71893		קֹצֶר	QOYER	QYR/	shortness
L71894		לִבְנִי	LIB:NIJ	LBNJ=/	Libni
L71895		שִׁמְעִי	CIM:<IJ	CM<J=/	Shimei
L71896		עַמְרָם	<AM:R@M	<MRM/	Amram
L71897		יִצְהָר	JIY:H@R	JYHR=/	Izhar
L71898		חֶבְרֹון	XEB:ROWN	XBRWN/	[levite]
L71899		עֻזִּיאֵל	<UZ.IJ>;L	<ZJ>L/	Uzziel
L71900		מַחְלִי	MAX:LIJ	MXLJ=/	Mahli
L71901		מוּשִׁי	MW.CIJ	MWCJ=/	Mushi
L71902		יֹוכֶבֶד	JOWKEBED	JWKBD/	Jochebed
L71903		דֹּודָה	D.OWD@H	DWDH/	father's sister
L71904		נֶפֶג	NEPEG	NPG/	Nepheg
L71905		זִכְרִי	ZIK:RIJ	ZKRJ/	Zicri
L71906		מִישָׁאֵל	MIJC@>;L	MJC>L/	Mishael
L71907		אֶלְצָפָן	>EL:Y@P@N	>LYPN/	Elizaphan
L71908		סִתְרִי	SIT:RIJ	STRJ/	Sithri
L71909		אֱלִישֶׁבַע	>:ELIJCEBA<	>LJCB</	Elisheba
L71910		עַמִּינָדָב	<AM.IJN@D@B	<MJNDB/	Amminadab
L71911		נַחְשֹׁון	NAX:COWN	NXCWN/	Nahshon
L71912		נָדָב	N@D@B	NDB/	Nadab
L71913		אֲבִיהוּא	>:ABIJHW.>	>BJHW>/	Abihu
L71914		אֶלְעָזָר	>EL:<@Z@R	>L<ZR/	Eleazar
L71915		אִיתָמָר	>IJT@M@R	>JTMR/	Ithamar
L71916		אַסִּיר	>AS.IJR	>SJR==/	Assir
L71917		אֶלְקָנָה	>EL:Q@N@H	>LQNH/	Elkanah
L71918		אֲבִיאָסָף	>:ABIJ>@S@P	>BJ>SP/	Abiasaph
L71919		קָרְחִי	Q@R:XIJ	QRXJ/	Korahite
L71920		פּוּטִיאֵל	P.W.VIJ>;L	PWVJ>L/	Putiel
L71921		פִּינְחָס	P.IJN:X@S	PJNXS/	Phinehas
L71922		כשׁף	KCP	KCP[	practice sorcery
L71923		לְהָטִים	L:H@VIJM	LHVJM/	enchantments
L71924		יְאֹר	J:>OR	J>R/	stream
L71925		אֲגַם	>:AGAM	>GM/	reedy pool
L71926		לָט	L@V	LV/	secrecy
L71927		נגף	NGP	NGP[	hurt
L71928		צְפַרְדֵּעַ	Y:PAR:D.;<A	YPRD</	frog
L71929		מִשְׁאֶרֶת	MIC:>ERET	MC>RT/	kneading-trough
L71930		פאר	P>R	P>R[	glorify
L71931		חֹמֶר	XOMER	XMR=/	homer
L71932		רְוָחָה	R:W@X@H	RWXH/	relief
L71933		כֵּן	K.;N	KN==/	gnat
L71934		כִּנָּם	K.IN.@M	KNM/	gnat
L71935		אֶצְבַּע	>EY:B.A<	>YB</	finger
L71936		עָרֹב	<@ROB	<RB=/	swarm
L71937		פלה	PLH	PLH[	be special
L71938		פְּדוּת	P.:DW.T	PDWT/	redemption
L71939		סקל	SQL	SQL[	stone
L71940		חֹפֶן	XOPEN	XPN/	hollow
L71941		פִּיחַ	P.IJXA	PJX/	soot
L71942		זרק	ZRQ	ZRQ[	toss
L71943		אָבָק	>@B@Q	>BQ/	dust
L71944		שְׁחִין	C:XIJN	CXJN/	boil
L71945		אֲבַעְבֻּעֹת	>:ABA<:B.U<OT	>B<B<T/	blisters
L71946		מַגֵּפָה	MAG.;P@H	MGPH/	blow
L71947		סלל	SLL	SLL[	build
L71948		בָּרָד	B.@R@D	BRD/	hail
L71949		יסד	JSD	JSD[	found
L71950		עוז	<WZ	<WZ[	take refuge
L71951		פרשׂ	PRF	PRF[	spread out
L71952		פִּשְׁתָּה	P.IC:T.@H	PCTH/	flax
L71953		שְׂעֹרָה	F:<OR@H	F<RH/	barley
L71954		אָבִיב	>@BIJB	>BJB/	ears
L71955		גִּבְעֹל	G.IB:<OL	GB<L/	flower-bud
L71956		כֻּסֶּמֶת	K.US.EMET	KSMT/	spelt
L71957		אָפִיל	>@PIJL	>PJL/	late
L71958		מָטָר	M@V@R	MVR/	rain
L71959		נתך	NTK	NTK[	pour
L71960		עלל	<LL	<LL[	deal with
L71961		אַרְבֶּה	>AR:B.EH	>RBH/	locust
L71962		מֹוקֵשׁ	MOWQ;C	MWQC/	bait
L71963		אבד	>BD	>BD[	perish
L71964		חַג	XAG	XG/	festival
L71965		גֶּבֶר	G.EBER	GBR/	vigorous man
L71966		חשׁך	XCK	XCK[	be dark
